Id_Trilha;isolamento_QualItatIvo;NíveCurtoCirtuito_Qualitativo;EspessuraTrlha_Qualitativo;Isolamento_Quantitativo_mm;EspessuraTrlha__Quantitativo_mm;Frequencia_Hz;absz;phasez_DEG;realz;imagz;R_ACurtoVsAIsolamento;R_ATrilhaVsAIsolamento;Area_CURTO;Area_ISOLAMENTO;Area_TRILHA
I3_C2_T5;3;2;5;1,5;1,25;57026;700718;-86,80952309;39001,54;-699620;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;52325;760395;-86,71670393;43549,62;-759120;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;48012;826805;-86,78706314;46338,7;-825483,6;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;44054;899918;-86,69458776;51886,84;-898386,2;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;40423;977704;-86,72461074;55856,76;-976067,2;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;37090;1061734;-86,5908824;63135,84;-1059806;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;34033;1154756;-86,6845037;66781,5;-1152768;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;31227;1253226;-86,5338158;75750,48;-1250854;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;28653;1363816;-86,47904103;83748,34;-1361138;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;26291;1482754;-86,55558819;89063,34;-1479944;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;24124;1612626;-86,39756643;101334,3;-1609274;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;22135;1748980;-86,22946062;114996,8;-1744950;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;20310;1892870;-86,31987336;121448,8;-1888710;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;18636;2061698;-86,12644281;139365,2;-2056664;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;17100;2244122;-86,09905542;152728;-2238348;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;15690;2442808;-86,16024732;163547,2;-2436744;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;14397;2649310;-85,6785044;199694,2;-2640978;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;13210;2875230;-85,8971451;205526,6;-2866882;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;12121;3100224;-85,4179232;247652,4;-3088670;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;11122;3391488;-85,30527969;277226;-3378946;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;10205;3673160;-85,68560908;276410,4;-3660404;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;9364;3990978;-85,42319441;318162;-3975486;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;8592;4368366;-85,46628083;345169,8;-4350752;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;7884;4709586;-84,98637139;410761,4;-4686992;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;7234;5141006;-85,3527206;415553,4;-5118172;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;6637;5572152;-85,43167418;442762,6;-5547622;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;6090;5978502;-85,24729637;494865;-5948254;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;5588;6497946;-84,70126759;596021;-6455586;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;5127;7194666;-84,46669867;691953,2;-7143940;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;4705;7730482;-83,97097558;811562,6;-7666670;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;4317;8355790;-85,20753309;696324,4;-8296320;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;3961;9177262;-83,34232629;1057027,8;-9069052;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;3635;9964636;-82,82929988;1237720;-9831818;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;3335;10648820;-82,65214133;1356846;-10504560;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;3060;11582320;-83,78384757;1238275;-11430940;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;2808;12696020;-82,67127812;1578291,6;-12446620;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;2576;13664220;-82,56826031;1707385;-13380440;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;2364;14815500;-83,90130391;1532447,32;-14521220;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;2169;16452860;-82,32715967;2289092;-15960280;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1990;17168580;-83,56818625;1864588;-16717840;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1826;20074820;-81,62230699;2982124;-19098620;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1676;20611860;-82,40084204;2779598;-19671100;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1538;23078520;-81,70653178;2843560,8;-21699860;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1411;24101440;-80,47157855;3435562;-22581040;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1294;28970960;-79,77841421;4774464;-26007020;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1188;31361100;-77,30495541;4500044;-26295580;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1000;36217020;-72,59146081;7500654;-27140000;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T5;3;2;5;1,5;1,25;1090;37377700;-73,35257795;7348828;-27410020;0,002632108;0,378544867;13806;5245225;1985553
I3_C2_T7;3;2;7;1,5;1,75;5000000;7585;-62,64869501;3485,018;-6737,288;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;4587823;8587;-64,3091267;3722,568;-7738,076;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;4209624;9452;-65,99133079;3845,684;-8634,026;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3862602;10368;-67,86776757;3906,154;-9604,156;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3544187;11364;-69,66158383;3949,658;-10655,3;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3252021;12477;-71,32820347;3994,482;-11820,34;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2983939;13661;-72,77366139;4045,612;-13048,04;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2737957;14961;-74,13879063;4088,926;-14391,3;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2512253;16377;-75,28550836;4159,928;-15840,34;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2305154;17894;-76,31419679;4233,696;-17385,92;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2115128;19527;-77,27481783;4301,222;-19047,06;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1940767;21300;-78,15843334;4370,94;-20846,92;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1780779;23224;-78,9707729;4443,116;-22795,44;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1633980;25314;-79,71298243;4520,582;-24907,22;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1499282;27579;-80,39319793;4602,522;-27192,24;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1375688;30045;-81,02138885;4688,954;-29676,38;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1262283;32715;-81,58747115;4786,196;-32363,22;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1158226;35624;-82,11138376;4889,268;-35286,86;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1062747;38785;-82,58751169;5003,712;-38460,6;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;975139;42217;-83,03040806;5122,81;-41905,16;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;894753;45945;-83,42620731;5259,944;-45643,12;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;820994;50001;-83,80160926;5398,646;-49708,24;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;753315;54413;-84,14504016;5550,772;-54129,2;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;691215;59209;-84,47116774;5704,69;-58933,7;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;634235;64484;-84,76658478;5881,714;-64214,96;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;581951;70166;-84,97433927;6146,69;-69896,38;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;533978;76323;-85,18828171;6402,072;-76054,12;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;489959;83021;-85,3920255;6669,748;-82752,68;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;449569;90344;-85,57835138;6965,196;-90075,5;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;412509;98251;-85,76960469;7247,664;-97983,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;378504;106838;-85,90803129;7623,54;-106566;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;347302;116226;-86,04347852;8019,624;-115948,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;318672;126435;-86,17514422;8434,272;-126153;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;292402;137516;-86,29557995;8884,698;-137228;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;268298;149575;-86,39985827;9392,592;-149280;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;246180;162662;-86,49118774;9955,066;-162357,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;225886;176912;-86,57426662;10572,04;-176595,6;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;207265;192434;-86,63992758;11278,8;-192102,6;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;190179;209315;-86,69825469;12055,36;-208967;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;174502;227605;-86,7578423;12872,4;-227240,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;160117;247546;-86,80471024;13797,66;-247161;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;146917;269143;-86,87174631;14686,98;-268740,8;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;134806;292816;-86,87827803;15945,82;-292380,2;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;123693;318487;-86,90898856;17173,76;-318022,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;113497;346101;-86,93603217;18498,64;-345604,6;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;104141;376519;-86,89363329;20402,44;-375962,8;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;95556;409518;-86,95138744;21779,32;-408936,2;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;87679;445104;-86,97247229;23508,56;-444478;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;80451;484010;-86,95562733;25703,84;-483322,6;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;73819;526150;-86,93316738;28151,44;-525389,8;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;67733;572887;-86,91781211;30802,22;-572050,2;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;62150;622376;-86,87506946;33926;-621440;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;57026;676563;-86,91849966;36368,44;-675571;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;52325;735066;-86,82739937;40682,54;-733923,4;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;48012;798791;-86,83198304;44144,88;-797548,8;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;44054;867936;-86,73492398;49445,96;-866494;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;40423;944556;-86,78912579;52885,62;-943041;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;37090;1025996;-86,65367857;59883,04;-1024198;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;34033;1116560;-86,66536691;64939,06;-1114616;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;31227;1213680;-86,65333479;70868,28;-1211532;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;28653;1319646;-86,5623491;79112,6;-1317200;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;26291;1434700;-86,4604772;88566,86;-1431858;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;24124;1556584;-86,44924723;96436,6;-1553446;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;22135;1689080;-86,39195145;106317,32;-1685544;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;20310;1834588;-86,36307438;116314,2;-1830654;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;18636;1998872;-86,31368541;128515,8;-1994424;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;17100;2170462;-86,21972034;142992;-2165340;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;15690;2352166;-86,2445867;153896,8;-2346574;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;14397;2560030;-85,92098014;181937;-2552796;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;13210;2773350;-85,88797777;198592,8;-2765432;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;12121;3022628;-85,65123161;229063,2;-3012622;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;11122;3282726;-85,8821336;236128,2;-3272598;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;10205;3558780;-85,74886362;264103,6;-3547000;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;9364;3857412;-85,29175789;316222,8;-3842066;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;8592;4212886;-85,28854933;345534,6;-4195308;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;7884;4550928;-85,20306402;379183,4;-4530832;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;7234;5011596;-84,81459864;452500,2;-4986590;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;6637;5402328;-84,79076359;488854,2;-5372978;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;6090;5863280;-84,4499683;566026,6;-5826004;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;5588;6385446;-84,95692135;562244,8;-6347676;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;5127;6889172;-85,0634915;595326,2;-6846892;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;4705;7418978;-84,8979067;652175,8;-7369796;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;4317;8115830;-83,7671172;876764;-8041384;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3961;8847692;-83,7263226;965986,6;-8765668;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3635;9537862;-83,07280694;1146536;-9417410;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3335;10474060;-83,71199866;1123242;-10347664;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;3060;11118000;-84,18617853;1103462,4;-10984320;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2808;12114600;-82,0986641;1655014;-11890920;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2576;13147880;-83,64828575;1470337,8;-12914000;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2364;14549040;-83,50733813;1531981,4;-14235300;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;2169;16012220;-82,70874956;2012502;-15603980;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1990;17115540;-80,77238139;2653770;-16501240;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1826;18402140;-79,87134797;3213886;-17612800;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1676;19925760;-82,5574887;2755484;-18955520;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1538;21439720;-78,62023732;4224528;-20073020;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1411;24350000;-79,16431805;4018082;-22681160;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1188;27791500;-80,80446703;4155708;-24886000;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1294;29531020;-78,54678413;5296528;-26572700;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1090;30354400;-82,22345431;3533744;-27204900;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T7;3;2;7;1,5;1,75;1000;36010680;-73,95200639;5457740;-26668580;0,002624613;0,520241512;13806;5260205;2736577
I3_C2_T1;3;2;1;1,5;0,25;5000000;9449;-63,21431895;4258,296;-8435,216;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;4587823;10755;-64,73999096;4589,418;-9726,54;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;4209624;11818;-66,25420382;4758,706;-10817,12;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;3862602;12938;-68,08239756;4829,524;-12003,16;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;3544187;14163;-69,87587005;4872,796;-13298,24;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;3252021;15543;-71,56403289;4915,326;-14745,1;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;2983939;17006;-72,99516687;4973,436;-16262,44;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;2737957;18620;-74,36487978;5018,332;-17931,24;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;2512253;20386;-75,50300314;5103,324;-19737,26;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;2305154;22270;-76,50854407;5195,544;-21655,22;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;2115128;24296;-77,45667463;5276,682;-23716,32;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1940767;26499;-78,32928936;5360,442;-25951,46;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1780779;28888;-79,13395128;5445,878;-28370,56;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1633980;31487;-79,8653892;5540,432;-30995,22;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1499282;34303;-80,54869867;5632,978;-33837,66;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1375688;37361;-81,16989951;5734,948;-36917,82;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1262283;40698;-81,73792987;5848,374;-40275,68;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1158226;44303;-82,25382107;5971,402;-43899,18;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;1062747;48237;-82,7353348;6099,688;-47849,64;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;975139;52506;-83,16218836;6251,268;-52132,66;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;894753;57142;-83,56658197;6402,842;-56782,32;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;820994;62203;-83,9368273;6570,176;-61854,84;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;753315;67687;-84,27601831;6750,832;-67349,06;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;691215;73646;-84,60134375;6928,774;-73318,94;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;634235;80219;-84,90569893;7123,162;-79902,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;581951;87329;-85,09328531;7469,442;-87008,48;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;533978;94988;-85,31100927;7764,81;-94670,5;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;489959;103339;-85,50558574;8097,92;-103020,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;449569;112420;-85,69042192;8447,978;-112102,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;412509;122313;-85,85669428;8837,338;-121993,8;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;378504;133033;-86,01677868;9240,696;-132711;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;347302;144715;-86,14477746;9729,95;-144387,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;318672;157455;-86,29649668;10170,56;-157125,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;292402;171318;-86,38954503;10787,7;-170977,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;268298;186262;-86,47250931;11460,56;-185907,6;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;246180;202640;-86,5704851;12122,56;-202276,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;225886;220217;-86,66261671;12819,2;-219839,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;207265;240016;-86,73458021;13671,24;-239623;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;190179;260564;-86,78775069;14600,82;-260152,8;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;174502;283769;-86,82373244;15722,96;-283331,8;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;160117;308506;-86,87827803;16799,8;-308046,8;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;146917;335595;-86,89569594;18173,9;-335100,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;134806;364854;-86,92296873;19585,3;-364324,6;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;123693;396960;-86,94164716;21178,2;-396391,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;113497;431615;-87,00455792;22553,8;-431021,6;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;104141;469188;-86,92663566;25155,66;-468506,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;95556;510467;-86,98358767;26858,76;-509755,4;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;87679;555273;-87,01487116;28915,52;-554510;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;80451;603795;-86,98702541;31736,52;-602951,2;0,002619308;0,107725915;13806;5270858;567808
I3_C2_T1;3;2;1;1,5;0,25;73819;656293;-86,94943938;34923,38;-655349;0,002619308;0,107725915;13806;5270858;567808
